SMILES,LipinskiFailures,ALogp2,AMR,nAtomLC,nAtomP,nAtomLAC,nAtom,nAromBond,nHBDon,ALogP,naAromAtom,nB,MLogP,nRotB,XLogP
InChI%3D1S%2FC8H10%2Fc1-2-8-6-4-3-5-7-8%2Fh3-7H%2C2H2%2C1H3,0.0,0.0941876098513603,10.3505001068115,2.0,6.0,2.0,18.0,6.0,,0.30689999461174,6.0,8.0,2.33999991416931,1.0,4.9539999961853
InChI%3D1S%2FC15H11ClN2O%2Fc16-11-6-7-13-12%288-11%2915%2817-9-14%2819%2918-13%2910-4-2-1-3-5-10%2Fh1-8H%2C9H2%2C%28H%2C18%2C19%29,0.0,,,4.0,6.0,0.0,23.0,6.0,,,6.0,10.0,2.33999991416931,2.0,1.15499997138977
InChI%3D1S%2FC21H30O5%2Fc1-19-7-5-13%2823%299-12%2819%293-4-14-15-6-8-21%2826%2C17%2825%2911-22%2920%2815%2C2%2910-16%2824%2918%2814%2919%2Fh9%2C14-16%2C18%2C22%2C24%2C26H%2C3-8%2C10-11H2%2C1-2H3%2Ft14-%2C15-%2C16-%2C18%3F%2C19-%2C20-%2C21-%2Fm0%2Fs1,0.0,1.25798654556274,96.36669921875,4.0,4.0,2.0,56.0,0.0,3.0,-1.12160003185272,0.0,29.0,3.22000002861023,2.0,0.552999973297119
InChI%3D1S%2FC11H14I3N2O4%2Fc1-3%2817%2915-9-6%2812%295%2811%2819%2920%297%2813%2910%288%289%2914%2916-4%282%2918%2Fh5-9H%2C1-2H3%2C%28H%2C15%2C17%29%28H%2C16%2C18%29%28H%2C19%2C20%29%2Fq-1,0.0,,,4.0,3.0,2.0,35.0,0.0,3.0,,0.0,20.0,1.67999994754791,3.0,2.98300004005432
InChI%3D1S%2FC18H20FN3O4%2Fc1-10-9-26-17-14-11%2816%2823%2912%2818%2824%2925%298-22%2810%2914%297-13%2819%2915%2817%2921-5-3-20%282%294-6-21%2Fh7-8%2C10H%2C3-6%2C9H2%2C1-2H3%2C%28H%2C24%2C25%29%2Ft10-%2Fm0%2Fs1,0.0,,,2.0,16.0,0.0,46.0,6.0,,,6.0,29.0,2.55999994277954,2.0,1.49000000953674
InChI%3D1S%2FC7H6O3%2Fc8-6-4-2-1-3-5%286%297%289%2910%2Fh1-4%2C8H%2C%28H%2C9%2C10%29,0.0,0.163944005966187,38.5605010986328,3.0,10.0,0.0,16.0,6.0,,0.404900014400482,6.0,10.0,1.89999997615814,1.0,0.907999992370605
InChI%3D1S%2FC3H2ClF5O%2Fc4-1%283%287%2C8%299%2910-2%285%296%2Fh1-2H%2Ft1-%2Fm0%2Fs1,0.0,6.4216628074646,23.0359001159668,10.0,0.0,2.0,12.0,0.0,0.0,2.53410005569458,0.0,9.0,1.01999998092651,3.0,2.6029999256134
InChI%3D1S%2FC8H17N7O2S3%2Fc9-6%2815-20%2812%2C16%2917%291-2-18-3-5-4-19-8%2813-5%2914-7%2810%2911%2Fh4%2C14-15H%2C1-3%2C9-11H2%2C%28H2%2C12%2C16%2C17%29%2Fb15-6-,1.0,,,11.0,8.0,3.0,36.0,0.0,,,0.0,20.0,,8.0,-1.15600001811981
InChI%3D1S%2FC17H26N2O%2Fc1-4-9-19%2810-5-2%2911-8-14-6-7-16%2820%2917-15%2814%2912-13%283%2918-17%2Fh6-7%2C18%2C20H%2C3-5%2C8-12H2%2C1-2H3,0.0,,,9.0,10.0,3.0,46.0,6.0,,,6.0,21.0,3.0,7.0,3.09100008010864
InChI%3D1S%2FC8H10N4O2%2Fc1-10-4-9-6-5%2810%297%2813%2912%283%298%2814%2911%286%292%2Fh4H%2C1-3H3,0.0,0.758466839790344,48.9063987731934,0.0,6.0,0.0,28.0,0.0,,-0.870899975299835,0.0,15.0,1.67999994754791,0.0,-1.36300003528595
InChI%3D1S%2FC14H18N4O3%2Fc1-19-10-5-8%286-11%2820-2%2912%2810%2921-3%294-9-7-17-14%2816%2918-13%289%2915%2Fh5-7H%2C4H2%2C1-3H3%2C%28H4%2C15%2C16%2C17%2C18%29,0.0,,,2.0,9.0,0.0,39.0,6.0,,-0.38280001282692,6.0,22.0,2.23000001907349,5.0,2.17300009727478
InChI%3D1S%2FC9H13NO2%2Fc1-3-7-9%2812%298%2811%295-6-10%287%294-2%2Fh5-6%2C12H%2C3-4H2%2C1-2H3,0.0,0.699899554252625,47.7817993164062,2.0,8.0,2.0,25.0,0.0,,-0.836600005626678,0.0,12.0,2.11999988555908,2.0,1.99699997901917
InChI%3D1S%2FC18H36N5O2%2Fc1-11-10-22-25-15%2814%2811%2924%2913%2819%299-12%282%2917%286%2C7%2923%2816%283%2C4%295%2918%288%2C20%2921%2Fh10%2C12-13%2C19%2C22%2C24H%2C9%2C20-21H2%2C1-8H3%2Fq%2B2%2Fp-1,0.0,0.0139004103839397,101.580596923828,17.0,4.0,5.0,64.0,0.0,,0.117899999022484,0.0,25.0,2.67000007629395,7.0,1.61300003528595
InChI%3D1S%2FC2H6O3S2%2Fc3-7%284%2C5%292-1-6%2Fh6H%2C1-2H2%2C%28H%2C3%2C4%2C5%29%2Fp-1,0.0,0.469362020492554,26.7576007843018,7.0,3.0,2.0,12.0,0.0,0.0,-0.685100018978119,0.0,6.0,1.12999999523163,2.0,-0.230000004172325
InChI%3D1S%2FC17H19N3O3S%2Fc1-10-8-18-15%2811%282%2916%2810%2923-4%299-24%2821%2917-19-13-6-5-12%2822-3%297-14%2813%2920-17%2Fh5-8H%2C9H2%2C1-4H3%2C%28H%2C19%2C20%29,0.0,0.0519840009510517,102.843399047852,3.0,9.0,0.0,45.0,12.0,,0.228000000119209,12.0,26.0,2.55999994277954,5.0,-0.0810000002384186
InChI%3D1S%2FC16H14ClNO%2Fc17-10-5-6-16-12%287-10%2914-9-18-8-13%2814%2911-3-1-2-4-15%2811%2919-16%2Fh1-7%2C13-14%2C18H%2C8-9H2%2Ft13-%2C14%2B%2Fm0%2Fs1,0.0,0.528819859027863,82.7920989990234,0.0,13.0,0.0,33.0,12.0,,0.727199971675873,12.0,22.0,2.89000010490417,0.0,1.48500001430511
InChI%3D1S%2FC20H24N2S2%2Fc1-23-16-9-10-20-18%2814-16%2922%2813-11-15-6-4-5-12-21-15%2917-7-2-3-8-19%2817%2924-20%2Fh2-3%2C7-10%2C14-15%2C21H%2C4-6%2C11-13H2%2C1H3%2Ft15-%2Fm0%2Fs1,0.0,,,4.0,13.0,2.0,46.0,12.0,,,12.0,28.0,3.22000002861023,7.0,4.53399991989136
InChI%3D1S%2FC21H29N5OS%2Fc1-16-4-5-17%2811-23-16%2910-18-12-24-21%2825-13-18%2922-8-9-28-15-20-7-6-19%2827-20%2914-26%282%293%2Fh4-7%2C11-12H%2C8-10%2C13-15H2%2C1-3H3%2C%28H2%2C22%2C24%2C25%29,0.0,,,5.0,6.0,2.0,57.0,11.0,,,11.0,30.0,3.0,9.0,3.52600002288818
InChI%3D1S%2FC5H8N2S%2Fc6-2-1-5-7-3-4-8-5%2Fh3-4H%2C1-2%2C6H2,0.0,0.00073441001586616,49.7907981872559,13.0,4.0,3.0,33.0,0.0,,-0.0271000005304813,0.0,12.0,2.00999999046326,7.0,1.29100000858307
InChI%3D1S%2FC20H23N3O2%2Fc1-20-11-12-22%282%2918%2820%2923%283%2917-10-9-15%2813-16%2817%2920%2925-19%2824%2921-14-7-5-4-6-8-14%2Fh4-10%2C13%2C18H%2C11-12H2%2C1-3H3%2C%28H%2C21%2C24%29%2Ft18-%2C20%2B%2Fm1%2Fs1,1.0,,,4.0,17.0,0.0,48.0,12.0,,,12.0,28.0,3.10999989509583,3.0,5.22300004959106
InChI%3D1S%2FC17H19F2N3O3%2Fc1-3-21-8-11%2817%2824%2925%2916%2823%2910-6-12%2818%2915%2813%2819%2914%2810%2921%2922-5-4-20-9%282%297-22%2Fh6%2C8-9%2C20H%2C3-5%2C7H2%2C1-2H3%2C%28H%2C24%2C25%29%2Ft9-%2Fm1%2Fs1,0.0,,,2.0,14.0,2.0,45.0,0.0,,,0.0,27.0,2.45000004768372,3.0,1.72000002861023
InChI%3D1S%2FC5H5N3O%2Fc6-5%289%294-3-7-1-2-8-4%2Fh1-3H%2C%28H2%2C6%2C9%29,0.0,0.401195555925369,61.2163009643555,4.0,10.0,0.0,21.0,6.0,,0.633400022983551,6.0,14.0,1.78999996185303,2.0,1.43900001049042
InChI%3D1S%2FC29H35NO2%2Fc1-5-15-29%2832%2916-14-26-24-12-8-20-17-22%2831%2911-13-23%2820%2927%2824%2925%2818-28%2826%2C29%292%2919-6-9-21%2810-7-19%2930%283%294%2Fh6-7%2C9-10%2C17%2C24-26%2C32H%2C8%2C11-14%2C16%2C18H2%2C1-4H3%2Ft24-%2C25%2B%2C26-%2C28-%2C29-%2Fm0%2Fs1,0.0,4.41924476623535,86.9989013671875,21.0,6.0,2.0,39.0,0.0,,2.10220003128052,0.0,20.0,1.35000002384186,10.0,2.70099997520447
InChI%3D1S%2FC15H12N2O2%2Fc16-15%2818%2917-11-7-3-1-5-9%2811%2913-14%2819-13%2910-6-2-4-8-12%2810%2917%2Fh1-8%2C13-14H%2C%28H2%2C16%2C18%29%2Ft13-%2C14-%2Fm1%2Fs1,0.0,0.108504362404346,19.3924007415771,3.0,16.0,0.0,31.0,12.0,,-0.32940000295639,12.0,22.0,2.67000007629395,1.0,4.83900022506714
InChI%3D1S%2FC21H27N5O2S%2Fc1-15-4-5-16%2811-23-15%2910-17-12-24-21%2825-20%2817%2927%2922-8-9-29-14-19-7-6-18%2828-19%2913-26%282%293%2Fh4-7%2C11-12H%2C8-10%2C13-14H2%2C1-3H3%2C%28H2%2C22%2C24%2C25%2C27%29,0.0,,,3.0,19.0,0.0,33.0,12.0,,,12.0,30.0,1.12999999523163,6.0,
InChI%3D1S%2FC17H23N3O%2Fc1-19%282%2912-13-20%2817-6-4-5-11-18-17%2914-15-7-9-16%2821-3%2910-8-15%2Fh4-11H%2C12-14H2%2C1-3H3,0.0,,,7.0,11.0,0.0,25.0,6.0,,1.66999995708466,6.0,15.0,1.78999996185303,3.0,1.4210000038147
InChI%3D1S%2FC32H41NO2%2Fc1-31%282%2C3%2926-18-16-25%2817-19-26%2930%2834%2915-10-22-33-23-20-29%2821-24-33%2932%2835%2C27-11-6-4-7-12-27%2928-13-8-5-9-14-28%2Fh4-9%2C11-14%2C16-19%2C29-30%2C34-35H%2C10%2C15%2C20-24H2%2C1-3H3%2Ft30-%2Fm1%2Fs1,1.0,,,5.0,6.0,4.0,76.0,18.0,,,18.0,38.0,4.65000009536743,9.0,10.8970003128052
InChI%3D1S%2FC19H25Cl2N3O2%2Fc1-14%2825%2923-8-9-24%2816%2813-23%2912-22-6-2-3-7-22%2919%2826%2911-15-4-5-17%2820%2918%2821%2910-15%2Fh4-5%2C10%2C16H%2C2-3%2C6-9%2C11-13H2%2C1H3%2Ft16-%2Fm0%2Fs1,0.0,0.0783440098166466,76.4801025390625,3.0,6.0,2.0,51.0,6.0,,-0.279900014400482,6.0,28.0,2.77999997138977,6.0,1.97699999809265
InChI%3D1S%2FC19H20N2O2%2Fc1-2-3-14-17-18%2822%2920%2815-10-6-4-7-11-15%2921%2819%2817%2923%2916-12-8-5-9-13-16%2Fh4-13%2C17H%2C2-3%2C14H2%2C1H3,0.0,0.0528080388903618,95.2453002929688,4.0,18.0,4.0,43.0,12.0,,0.229800000786781,12.0,25.0,3.10999989509583,5.0,2.36999988555908
InChI%3D1S%2FC8H10%2Fc1-7-4-3-5-8%282%296-7%2Fh3-6H%2C1-2H3,0.0,5.27253437042236,39.5197982788086,0.0,6.0,0.0,18.0,6.0,0.0,2.29620003700256,6.0,8.0,2.33999991416931,0.0,2.8659999370575
InChI%3D1S%2FCH2Cl2%2Fc2-1-3%2Fh1H2,0.0,1.15111446380615,16.4382991790771,3.0,0.0,0.0,5.0,0.0,0.0,1.07290005683899,0.0,2.0,1.35000002384186,0.0,1.51900005340576
InChI%3D1S%2FC19H23ClN2%2Fc1-21%282%2912-5-13-22-18-7-4-3-6-15%2818%298-9-16-10-11-17%2820%2914-19%2816%2922%2Fh3-4%2C6-7%2C10-11%2C14H%2C5%2C8-9%2C12-13H2%2C1-2H3,0.0,3.92713499069214,102.099197387695,6.0,13.0,3.0,45.0,12.0,,1.98169994354248,12.0,24.0,3.22000002861023,4.0,2.96600008010864
InChI%3D1S%2FC18H18ClNO%2Fc1-20-9-8-13-15-10-12%2819%296-7-18%2815%2921-17-5-3-2-4-14%2817%2916%2813%2911-20%2Fh2-7%2C10%2C13%2C16H%2C8-9%2C11H2%2C1H3%2Ft13-%2C16%2B%2Fm1%2Fs1,0.0,1.65559685230255,36.8432998657227,0.0,7.0,0.0,16.0,6.0,,1.28670001029968,6.0,8.0,2.11999988555908,0.0,1.12699997425079
InChI%3D1S%2FC18H28N2O4%2Fc1-5-6-18%2823%2920-14-7-8-17%2816%289-14%2913%284%2921%2924-11-15%2822%2910-19-12%282%293%2Fh7-9%2C12%2C15%2C19%2C22H%2C5-6%2C10-11H2%2C1-4H3%2C%28H%2C20%2C23%29%2Ft15-%2Fm1%2Fs1,0.0,0.764050781726837,39.8465003967285,0.0,7.0,0.0,17.0,6.0,,0.874100029468536,6.0,10.0,2.23000001907349,0.0,1.067999958992
InChI%3D1S%2FC15H11ClN2O2%2Fc16-10-6-7-12-13%288-10%2918%2811-4-2-1-3-5-11%2915%2820%299-14%2819%2917-12%2Fh1-8H%2C9H2%2C%28H%2C17%2C19%29,0.0,0.00115599995478988,39.0854988098145,11.0,4.0,4.0,23.0,0.0,,-0.034000001847744,0.0,10.0,1.57000005245209,4.0,-0.247999995946884
InChI%3D1S%2FC29H33ClN2O2%2Fc1-31%282%2927%2833%2929%2824-9-5-3-6-10-24%2C25-11-7-4-8-12-25%2919-22-32-20-17-28%2834%2C18-21-32%2923-13-15-26%2830%2916-14-23%2Fh3-16%2C34H%2C17-22H2%2C1-2H3,0.0,4.72845029830933,147.555892944336,8.0,6.0,4.0,67.0,18.0,1.0,2.17449998855591,18.0,37.0,4.09999990463257,8.0,3.77699995040894
InChI%3D1S%2FC26H26FN3O%2Fc1-17-4-7-20%288-5-17%2926%2831%2929-16-22-15-28-25%2819-9-11-21%2827%2912-10-19%2923-13-6-18%282%2914-24%2823%2930%2822%293%2Fh4-14%2C22H%2C15-16H2%2C1-3H3%2C%28H%2C29%2C31%29%2Ft22-%2Fm1%2Fs1,2.0,,,7.0,24.0,0.0,54.0,12.0,,,12.0,34.0,1.57000005245209,11.0,-1.60800004005432
InChI%3D1S%2FC9H13N2O2%2Fc1-10%282%299%2812%2913-8-5-4-6-11%283%297-8%2Fh4-7H%2C1-3H3%2Fq%2B1,0.0,,,6.0,4.0,0.0,27.0,6.0,,,0.0,13.0,2.00999999046326,3.0,0.926999986171722
InChI%3D1S%2FC17H23NO3%2Fc1-18-13-7-8-14%2818%2910-15%289-13%2921-17%2820%2916%2811-19%2912-5-3-2-4-6-12%2Fh2-6%2C13-16%2C19H%2C7-11H2%2C1H3%2Ft13-%2C14%2B%2C15%3F%2C16-%2Fm0%2Fs1,0.0,3.50513291358948,47.6249008178711,6.0,6.0,3.0,44.0,6.0,,-1.87220001220703,6.0,23.0,2.89000010490417,5.0,3.53800010681152
InChI%3D1S%2FC26H24N2O%2Fc1-3-22%2819-12-6-4-7-13-19%2928-26%2829%2924-18%282%2925%2820-14-8-5-9-15-20%2927-23-17-11-10-16-21%2823%2924%2Fh4-17%2C22H%2C3H2%2C1-2H3%2C%28H%2C28%2C29%29%2Ft22-%2Fm0%2Fs1,0.0,7.99701833724976,89.1277008056641,4.0,11.0,3.0,43.0,6.0,,2.82789993286133,6.0,27.0,2.11999988555908,7.0,3.79699993133545
InChI%3D1S%2FC21H25N5O2%2Fc1-15-8-9-16%2813-24-15%2912-17-14-25-21%2826-20%2817%2927%2923-10-4-3-6-18-19%2828-2%297-5-11-22-18%2Fh5%2C7-9%2C11%2C13-14H%2C3-4%2C6%2C10%2C12H2%2C1-2H3%2C%28H2%2C23%2C25%2C26%2C27%29,0.0,3.39554333686829,47.7690010070801,4.0,2.0,3.0,26.0,0.0,,-1.84270000457764,0.0,15.0,2.00999999046326,3.0,-2.11299991607666
InChI%3D1S%2FC25H22N2O2%2Fc1-2-20%2817-11-5-3-6-12-17%2927-25%2829%2922-19-15-9-10-16-21%2819%2926-23%2824%2822%2928%2918-13-7-4-8-14-18%2Fh3-16%2C20%2C28H%2C2H2%2C1H3%2C%28H%2C27%2C29%29%2Ft20-%2Fm0%2Fs1,1.0,,,6.0,20.0,3.0,51.0,23.0,,,22.0,32.0,3.76999998092651,5.0,8.71300029754639
InChI%3D1S%2FC32H37NO4%2Fc1-32%282%2C31%2835%2936%2927-17-15-24%2816-18-27%2929%2834%2914-9-21-33-22-19-28%2820-23-33%2937-30%2825-10-5-3-6-11-25%2926-12-7-4-8-13-26%2Fh3-8%2C10-13%2C15-18%2C28%2C30H%2C9%2C14%2C19-23H2%2C1-2H3%2C%28H%2C35%2C36%29,2.0,,,6.0,8.0,4.0,74.0,18.0,,-0.625500023365021,18.0,40.0,4.42999982833862,11.0,8.6899995803833
InChI%3D1S%2FC12H13ClN4%2Fc1-2-9-10%2811%2814%2917-12%2815%2916-9%297-3-5-8%2813%296-4-7%2Fh3-6H%2C2H2%2C1H3%2C%28H4%2C14%2C15%2C16%2C17%29,0.0,3.30294275283813,85.7703018188477,8.0,6.0,5.0,44.0,6.0,,1.8173999786377,6.0,21.0,2.55999994277954,5.0,1.95700001716614
InChI%3D1S%2FC17H12Cl2N4%2Fc1-10-21-22-16-9-20-17%2812-4-2-3-5-14%2812%2919%2913-8-11%2818%296-7-15%2813%2923%2810%2916%2Fh2-8H%2C9H2%2C1H3,1.0,,,0.0,19.0,0.0,35.0,17.0,,1.23489999771118,17.0,26.0,2.67000007629395,1.0,5.11800003051758
InChI%3D1S%2FC3H3BrF4%2Fc4-2%285%291-3%286%2C7%298%2Fh2H%2C1H2%2Ft2-%2Fm1%2Fs1,0.0,3.69908285140991,22.62619972229,8.0,0.0,3.0,11.0,0.0,0.0,1.92330002784729,0.0,7.0,1.24000000953674,2.0,3.37700009346008
InChI%3D1S%2FC12H15N3O2S%2Fc1-3-6-18-8-4-5-9-10%287-8%2914-11%2813-9%2915-12%2816%2917-2%2Fh4-5%2C7H%2C3%2C6H2%2C1-2H3%2C%28H2%2C13%2C14%2C15%2C16%29,0.0,,,5.0,8.0,3.0,32.0,10.0,,0.936999976634979,6.0,19.0,2.11999988555908,5.0,3.3840000629425
InChI%3D1S%2FC19H22Cl2N4O%2Fc20-15-4-3-14%2811-16%2815%2921%2912-18%2826%2925-10-9-24-8-5-22-19%2824%2917%2825%2913-23-6-1-2-7-23%2Fh3-5%2C8%2C11%2C17H%2C1-2%2C6-7%2C9-10%2C12-13H2%2Ft17-%2Fm1%2Fs1,0.0,,,3.0,6.0,2.0,52.0,6.0,,,6.0,29.0,2.77999997138977,5.0,0.901000022888184
InChI%3D1S%2FC21H26ClN3OS%2Fc22-17-6-7-21-19%2816-17%2925%2818-4-1-2-5-20%2818%2927-21%299-3-8-23-10-12-24%2813-11-23%2914-15-26%2Fh1-2%2C4-7%2C16%2C26H%2C3%2C8-15H2,0.0,,,2.0,10.0,0.0,16.0,6.0,,,6.0,12.0,1.46000003814697,1.0,
InChI%3D1S%2FC11H17NO3%2Fc1-2-9-11%2815%2910%2814%295-7-12%289%296-3-4-8-13%2Fh5%2C7%2C13%2C15H%2C2-4%2C6%2C8H2%2C1H3,0.0,,,5.0,8.0,4.0,32.0,0.0,,,0.0,15.0,2.23000001907349,5.0,1.5809999704361
InChI%3D1S%2FC17H18FN3O3%2Fc18-13-7-11-14%288-15%2813%2920-5-3-19-4-6-20%2921%2810-1-2-10%299-12%2816%2811%2922%2917%2823%2924%2Fh7-10%2C19H%2C1-6H2%2C%28H%2C23%2C24%29,0.0,15.5551357269287,82.6538009643555,3.0,14.0,0.0,43.0,0.0,,-3.94400000572205,0.0,27.0,2.55999994277954,3.0,1.33000004291534
InChI%3D1S%2FC18H25NO%2Fc1-19-10-9-18-8-4-3-5-15%2818%2917%2819%2911-13-6-7-14%2820-2%2912-16%2813%2918%2Fh6-7%2C12%2C15%2C17H%2C3-5%2C8-11H2%2C1-2H3%2Ft15-%2C17-%2C18-%2Fm1%2Fs1,0.0,9.88976669311523,54.5499992370605,2.0,6.0,0.0,15.0,6.0,,3.14479994773865,6.0,11.0,1.78999996185303,1.0,2.80200004577637
InChI%3D1S%2FC22H28N6O3S%2Fc1-15%282%2924-19-5-4-8-23-21%2819%2927-9-11-28%2812-10-27%2922%2829%2920-14-16-13-17%2826-32%283%2C30%2931%296-7-18%2816%2925-20%2Fh4-8%2C13-15%2C24-26H%2C9-12H2%2C1-3H3,0.0,2.62861371040344,129.882797241211,5.0,11.0,3.0,62.0,12.0,,-1.62129998207092,12.0,35.0,2.77999997138977,7.0,0.774999976158142
InChI%3D1S%2FC12H12N2O3%2Fc1-2-12%288-6-4-3-5-7-8%299%2815%2913-11%2817%2914-10%2812%2916%2Fh3-7H%2C2H2%2C1H3%2C%28H2%2C13%2C14%2C15%2C16%2C17%29,0.0,2.46866941452026,93.7656021118164,8.0,18.0,0.0,42.0,12.0,,1.57120001316071,12.0,23.0,2.77999997138977,6.0,4.79199981689453
InChI%3D1S%2FC13H11N3O4S2%2Fc1-16-10%2813%2818%2915-9-4-2-3-6-14-9%2911%2817%2912-8%285-7-21-12%2922%2816%2C19%2920%2Fh2-7%2C17H%2C1H3%2C%28H%2C14%2C15%2C18%29,0.0,,,2.0,10.0,0.0,19.0,6.0,,,6.0,13.0,1.78999996185303,2.0,1.74300003051758
InChI%3D1S%2FC19H25Cl2N3O3%2Fc1-13%2825%2923-6-7-24%2815%2811-23%2910-22-5-4-16%2826%2912-22%2919%2827%299-14-2-3-17%2820%2918%2821%298-14%2Fh2-3%2C8%2C15-16%2C26H%2C4-7%2C9-12H2%2C1H3%2Ft15-%2C16%2B%2Fm0%2Fs1,0.0,0.0841000005602837,61.560001373291,2.0,15.0,0.0,26.0,12.0,,-0.28999999165535,12.0,17.0,1.89999997615814,2.0,0.935000002384186
InChI%3D1S%2FC18H19F3N2S%2Fc1-22%282%2910-5-11-23-14-6-3-4-7-16%2814%2924-17-9-8-13%2812-15%2817%2923%2918%2819%2C20%2921%2Fh3-4%2C6-9%2C12H%2C5%2C10-11H2%2C1-2H3,0.0,6.14494514465332,101.755798339844,6.0,13.0,3.0,43.0,12.0,,2.47889995574951,12.0,26.0,2.77999997138977,5.0,3.3289999961853
InChI%3D1S%2FC23H23N5O7S2%2Fc1-23%282%2C21%2833%2934%2935-26-16%2814-11-37-22%2824%2925-14%2915%2829%298-13-18%2830%2928-17%2820%2831%2932%2912%2810-36-19%2813%2928%299-27-6-4-3-5-7-27%2Fh3-7%2C11%2C13%2C19H%2C8-10H2%2C1-2H3%2C%28H3-%2C24%2C25%2C31%2C32%2C33%2C34%29%2Fq-1%2Ft13-%2C19-%2Fm1%2Fs1,0.0,,,12.0,10.0,3.0,62.0,0.0,,,0.0,40.0,2.45000004768372,10.0,-1.78199994564056
InChI%3D1S%2FC20H24N2O2%2Fc1-3-13-12-22-9-7-14%2813%2910-19%2822%2920%2823%2916-6-8-21-18-5-4-15%2824-2%2911-17%2816%2918%2Fh3-6%2C8%2C11%2C13-14%2C19-20%2C23H%2C1%2C7%2C9-10%2C12H2%2C2H3%2Ft13-%2C14-%2C19-%2C20%2B%2Fm0%2Fs1,0.0,0.591053426265717,96.0779037475586,2.0,11.0,2.0,48.0,11.0,,-0.768800020217896,10.0,27.0,3.22000002861023,4.0,1.01600003242493
InChI%3D1S%2FC5H4N4O%2Fc10-5-3-1-8-9-4%283%296-2-7-5%2Fh1-2H%2C%28H2%2C6%2C7%2C8%2C9%2C10%29,0.0,1.96168041229248,33.4789009094238,0.0,9.0,0.0,16.0,6.0,,-1.40059995651245,6.0,11.0,1.46000003814697,0.0,-1.06700003147125
InChI%3D1S%2FC18H20N2%2Fc1-19-10-11-20-17-9-5-3-7-15%2817%2912-14-6-2-4-8-16%2814%2918%2820%2913-19%2Fh2-9%2C18H%2C10-13H2%2C1H3%2Ft18-%2Fm0%2Fs1,0.0,5.48730611801147,91.2071990966797,0.0,7.0,0.0,40.0,12.0,,2.34249997138977,12.0,23.0,3.22000002861023,0.0,2.16199994087219
InChI%3D1S%2FC27H29NO11%2Fc1-10-22%2831%2913%2828%296-17%2838-10%2939-15-8-27%2836%2C16%2830%299-29%297-12-19%2815%2926%2835%2921-20%2824%2812%2933%2923%2832%2911-4-3-5-14%2837-2%2918%2811%2925%2821%2934%2Fh3-5%2C10%2C13%2C15%2C17%2C22%2C29%2C31%2C33%2C35-36H%2C6-9%2C28H2%2C1-2H3%2Ft10-%2C13-%2C15-%2C17-%2C22%2B%2C27-%2Fm0%2Fs1,1.0,11.8198442459106,137.28840637207,4.0,19.0,2.0,68.0,12.0,,-3.43799996376038,12.0,43.0,3.10999989509583,5.0,-1.67900002002716
InChI%3D1S%2FC2H2ClF3%2Fc3-1-2%284%2C5%296%2Fh1H2,0.0,3.43731594085693,16.7623996734619,6.0,0.0,2.0,8.0,0.0,0.0,1.85399997234344,0.0,5.0,1.24000000953674,1.0,2.40000009536743
InChI%3D1S%2FC21H26N2O2S2%2Fc1-22-13-6-5-7-16%2822%2912-14-23-18-8-3-4-9-20%2818%2926-21-11-10-17%2815-19%2821%2923%2927%282%2C24%2925%2Fh3-4%2C8-11%2C15-16H%2C5-7%2C12-14H2%2C1-2H3%2Ft16-%2Fm0%2Fs1,0.0,,,3.0,17.0,2.0,53.0,6.0,,,6.0,30.0,3.10999989509583,4.0,
InChI%3D1S%2FC9H14N2%2Fc1-11%282%298-6-9-5-3-4-7-10-9%2Fh3-5%2C7H%2C6%2C8H2%2C1-2H3,0.0,3.30294275283813,85.7703018188477,8.0,6.0,5.0,44.0,6.0,,1.8173999786377,6.0,21.0,2.55999994277954,5.0,1.95700001716614
InChI%3D1S%2FC9H13N3O5%2Fc10-5-1-2-12%289%2816%2911-5%298-7%2815%296%2814%294%283-13%2917-8%2Fh1-2%2C4%2C6-8%2C13-15H%2C3H2%2C%28H2%2C10%2C11%2C16%29%2Ft4-%2C6-%2C7-%2C8%3F%2Fm1%2Fs1,0.0,1.35536158084869,32.1264991760254,0.0,0.0,0.0,13.0,0.0,,1.16419994831085,0.0,6.0,1.67999994754791,0.0,2.30599999427795
InChI%3D1S%2FC29H32O13%2Fc1-11-36-9-20-27%2840-11%2924%2831%2925%2832%2929%2841-20%2942-26-14-7-17-16%2838-10-39-17%296-13%2814%2921%2822-15%2826%298-37-28%2822%2933%2912-4-18%2834-2%2923%2830%2919%285-12%2935-3%2Fh4-7%2C11%2C15%2C20-22%2C24-27%2C29-32H%2C8-10H2%2C1-3H3%2Ft11-%2C15%2B%2C20-%2C21-%2C22%2B%2C24-%2C25-%2C26-%2C27-%2C29%3F%2Fm1%2Fs1,0.0,0.00497025018557906,41.7619018554688,3.0,10.0,0.0,18.0,6.0,,-0.0705000013113022,6.0,10.0,1.89999997615814,1.0,0.902999997138977
InChI%3D1S%2FC8H12N2%2Fc1-9-7-5-8-4-2-3-6-10-8%2Fh2-4%2C6%2C9H%2C5%2C7H2%2C1H3,0.0,,,4.0,6.0,2.0,22.0,6.0,,,6.0,10.0,2.11999988555908,3.0,1.44599997997284
